0.0,405.37764074
0.25,405.372432918
0.5,405.363867983
0.75,405.350682092
1.0,405.33247649
1.25,405.30982471
1.5,405.282555227
1.75,405.251087859
2.0,405.215844153
2.25,405.177129293
2.5,405.136255583
2.75,405.093487453
3.0,405.049452627
3.25,405.004300953
3.5,404.958219395
3.75,404.909650221
4.0,404.858819618
4.25,404.805840902
4.5,404.75280447
4.75,404.700349109
5.0,404.646749949
5.25,404.592159782
5.5,404.53669323
5.75,404.480349245
6.0,404.422739273
6.25,404.364131831
6.5,404.303861791
6.75,404.24196846
7.0,404.180391348
7.25,404.119132419
7.5,404.058155383
7.75,403.996447546
8.0,403.934124329
8.25,403.871033208
8.5,403.80717454
8.75,403.743292174
9.0,403.679385374
9.25,403.614977981
9.5,403.550147353
9.75,403.484932639
10.0,403.41941103
10.25,403.352529207
10.5,403.2844777
10.75,403.215408892
11.0,403.144999796
11.25,403.073327639
11.5,403.000431646
11.75,402.927517641
12.0,402.854511227
12.25,402.781490464
12.5,402.707747419
12.75,402.633263401
13.0,402.557999334
13.25,402.482928799
13.5,402.408090107
13.75,402.33352155
14.0,402.259185122
14.25,402.185157231
14.5,402.111437982
14.75,402.038065632
15.0,401.965002118
15.25,401.892323797
15.5,401.819992587
15.75,401.748046678
16.0,401.676486107
16.25,401.605349054
16.5,401.534597383
16.75,401.464136689
17.0,401.394026601
17.25,401.324231913
17.5,401.254908362
17.75,401.185982144
18.0,401.11749369
18.25,401.049406946
18.5,400.981684349
18.75,400.915523979
19.0,400.850887903
19.25,400.787377317
19.5,400.724840777
19.75,400.663451832
20.0,400.603247312
20.25,400.544150827
20.5,400.486047852
20.75,400.42886201
21.0,400.37255508
21.25,400.316897544
21.5,400.262554623
21.75,400.209372069
22.0,400.157272069
22.25,400.106253234
22.5,400.056199848
22.75,400.006957562
23.0,399.958524327
23.25,399.911297718
23.5,399.865313589
23.75,399.820569321
24.0,399.776469226
24.25,399.73301025
24.5,399.690151519
24.75,399.648043892
25.0,399.60664694
25.25,399.565958598
25.5,399.525939999
25.75,399.483898282
26.0,399.439986336
26.25,399.394356993
26.5,399.347163047
26.75,399.300126838
27.0,399.253286039
27.25,399.206600793
27.5,399.161381003
27.75,399.117472671
28.0,399.074874508
28.25,399.033318786
28.5,398.99358875
28.75,398.954336746
29.0,398.915563997
29.25,398.87727165
29.5,398.839384507
29.75,398.801979873
30.0,398.765058707
30.25,398.728393133
30.5,398.693484323
30.75,398.660218807
31.0,398.626761565
31.25,398.593151005
31.5,398.559501801
31.75,398.525776005
32.0,398.492088236
32.25,398.458476787
32.5,398.424941791
32.75,398.391559638
33.0,398.358406722
33.25,398.325444968
33.5,398.29361208
33.75,398.262832778
34.0,398.233031708
34.25,398.204133445
34.5,398.176100622
34.75,398.148895823
35.0,398.122558402
35.25,398.095532267
35.5,398.067148841
35.75,398.037597852
36.0,398.008300391
36.25,397.979330559
36.5,397.950686363
36.75,397.922365959
37.0,397.894443938
37.25,397.866956867
37.5,397.839827008
37.75,397.812653003
38.0,397.786632713
38.25,397.760567361
38.5,397.734380818
38.75,397.708225793
39.0,397.682064239
39.25,397.655934372
39.5,397.6298744
39.75,397.603978997
40.0,397.578058795
40.25,397.55207711
40.5,397.527204628
40.75,397.50332617
41.0,397.482013831
41.25,397.463037397
41.5,397.446281228
41.75,397.412846823
42.0,397.381726535
42.25,397.352692355
42.5,397.325592487
42.75,397.300275092
43.0,397.27658827
43.25,397.254491585
43.5,397.233324742
43.75,397.213792322
44.0,397.195814659
44.25,397.179312418
44.5,397.165915919
44.75,397.15539432
45.0,397.148754222
45.25,397.145840087
45.5,397.146594747
45.75,397.150420699
46.0,397.156972494
46.25,397.16613369
46.5,397.177711594
46.75,397.1915136
47.0,397.206112701
47.25,397.221432365
47.5,397.23747192
47.75,397.254154448
48.0,397.271479293
48.25,397.289369606
48.5,397.307786691
48.75,397.326730068
49.0,397.346123002
49.25,397.365926934
49.5,397.386065246
49.75,397.406610924
50.0,397.425587383
50.25,397.444833526
50.5,397.464667269
50.75,397.485013016
51.0,397.505871502
51.25,397.527167281
51.5,397.54890124
51.75,397.570441903
52.0,397.591791973
52.25,397.61295409
52.5,397.633930795
52.75,397.653007114
53.0,397.670338768
53.25,397.687795358
53.5,397.705264923
53.75,397.722825989
54.0,397.740442477
54.25,397.758078126
54.5,397.775810996
54.75,397.793528264
55.0,397.811307719
55.25,397.829112624
55.5,397.84698242
55.75,397.864880148
56.0,397.882845065
56.25,397.900878195
56.5,397.920629762
56.75,397.940413925
57.0,397.960193267
57.25,397.979968436
57.5,397.998243473
57.75,398.015134088
58.0,398.030794064
58.25,398.045377055
58.5,398.058998515
58.75,398.071773777
59.0,398.080993508
59.25,398.085174486
59.5,398.08608519
59.75,398.085717122
60.0,398.084160819
60.25,398.081607943
60.5,398.078135673
60.75,398.073898503
61.0,398.070691767
61.25,398.068516285
61.5,398.06733467
61.75,398.066592835
62.0,398.064497739
62.25,398.063076418
62.5,398.062369169
62.75,398.061672636
63.0,398.060471546
63.25,398.058881945
63.5,398.057134138
63.75,398.056918166
64.0,398.059167125
64.25,398.063688403
64.5,398.070364528
64.75,398.078698289
65.0,398.088570043
65.25,398.100051487
65.5,398.112985967
65.75,398.127408029
66.0,398.143200039
66.25,398.160320998
66.5,398.178768395
66.75,398.198425576
67.0,398.217534227
67.25,398.236245558
67.5,398.254558339
67.75,398.272585985
68.0,398.290289136
68.25,398.309027443
68.5,398.330595687
68.75,398.353042215
69.0,398.376291202
69.25,398.400266797
69.5,398.424969418
69.75,398.450285047
70.0,398.476175926
70.25,398.502604291
70.5,398.529494213
70.75,398.556561353
71.0,398.582559939
71.25,398.606705984
71.5,398.628904231
71.75,398.652268228
72.0,398.676720433
72.25,398.702145293
72.5,398.728465504
72.75,398.75564316
73.0,398.78380808
73.25,398.812846437
73.5,398.842682354
73.75,398.873278158
74.0,398.903390991
74.25,398.933020115
74.5,398.960488674
74.75,398.985872706
75.0,399.009400839
75.25,399.031225447
75.5,399.05146081
75.75,399.070259383
76.0,399.087697332
76.25,399.105400568
76.5,399.121856647
76.75,399.137218069
77.0,399.151599185
77.25,399.165076182
77.5,399.177687146
77.75,399.189622725
78.0,399.200922033
78.25,399.209987584
78.5,399.216971927
78.75,399.222065721
79.0,399.224295243
79.25,399.223966312
79.5,399.221270308
79.75,399.216551135
80.0,399.2090248
80.25,399.199036527
80.5,399.186704243
80.75,399.174045814
81.0,399.161139963
81.25,399.148027137
81.5,399.133311689
81.75,399.117185552
82.0,399.09826134
82.25,399.076845482
82.5,399.053244358
82.75,399.02764982
83.0,399.000176946
83.25,398.9725273
83.5,398.946459496
83.75,398.921862527
84.0,398.900054111
84.25,398.880399048
84.5,398.862787012
84.75,398.848701421
85.0,398.837640059
85.25,398.829452342
85.5,398.823796791
85.75,398.820598753
86.0,398.819592718
86.25,398.820663806
86.5,398.821951559
86.75,398.823418041
87.0,398.82506342
87.25,398.826811626
87.5,398.828739091
87.75,398.830731589
88.0,398.832827457
88.25,398.835026882
88.5,398.837253792
88.75,398.839546541
89.0,398.841905344
89.25,398.844254156
89.5,398.846593206
89.75,398.848960878
90.0,398.851168214
90.25,398.853148168
90.5,398.854827182
90.75,398.854941413
91.0,398.851734754
91.25,398.845248318
91.5,398.835675783
91.75,398.823286939
92.0,398.808198904
92.25,398.790604997
92.5,398.772209994
92.75,398.752979989
93.0,398.731559414
93.25,398.708062649
93.5,398.683734478
93.75,398.658536135
94.0,398.632543436
94.25,398.605832265
94.5,398.578326
94.75,398.550138855
95.0,398.521269118
95.25,398.492200618
95.5,398.46285456
95.75,398.433266816
96.0,398.403359135
96.25,398.373167891
96.5,398.344287503
96.75,398.316602755
97.0,398.28824091
97.25,398.259122896
97.5,398.229325004
97.75,398.198809118
98.0,398.167613438
98.25,398.135699908
98.5,398.103144918
98.75,398.069872326
99.0,398.035958537
99.25,398.002339353
99.5,397.968978401
99.75,397.935801082
100.0,397.903440933
100.25,397.871706639
100.5,397.840597676
100.75,397.809999158
101.0,397.77964359
101.25,397.750811216
101.5,397.723426522
101.75,397.697223635
102.0,397.671862667
102.25,397.647309496
102.5,397.623262145
102.75,397.598863283
103.0,397.574020262
103.25,397.55005364
103.5,397.526815784
103.75,397.504145625
104.0,397.481890598
104.25,397.462470524
104.5,397.445806911
104.75,397.431708106
105.0,397.420993944
105.25,397.414720962
105.5,397.41247187
105.75,397.413867026
106.0,397.420004756
106.25,397.432300996
106.5,397.450302175
106.75,397.471754129
107.0,397.496355582
107.25,397.522233198
107.5,397.547916507
107.75,397.573256694
108.0,397.59829252
108.25,397.621897677
108.5,397.644110124
108.75,397.665044053
109.0,397.68473843
109.25,397.701193087
109.5,397.714561217
109.75,397.728586169
110.0,397.743627426
110.25,397.761142845
110.5,397.77766229
110.75,397.791741763
111.0,397.802282065
111.25,397.809545452
111.5,397.813247773
111.75,397.8124433
112.0,397.805914974
112.25,397.794154667
112.5,397.777214004
112.75,397.7556604
113.0,397.729832978
113.25,397.700185791
113.5,397.666982243
113.75,397.632081944
114.0,397.595903243
114.25,397.558635372
114.5,397.519804598
114.75,397.479411103
115.0,397.437606225
115.25,397.395869243
115.5,397.354238623
115.75,397.3126384
116.0,397.271181837
116.25,397.229869394
116.5,397.188663383
116.75,397.147564249
117.0,397.106648714
117.25,397.066502538
117.5,397.027086799
117.75,396.988325181
118.0,396.951821138
118.25,396.917535872
118.5,396.88501157
118.75,396.854171384
119.0,396.824862218
119.25,396.796969187
119.5,396.770377444
119.75,396.744972181
120.0,396.720714925
120.25,396.697643985
120.5,396.675020123
120.75,396.652920483
121.0,396.631307916
121.25,396.611163683
121.5,396.592451322
121.75,396.573923536
122.0,396.554486712
122.25,396.537224514
122.5,396.521984412
122.75,396.508575613
123.0,396.495278068
123.25,396.482130197
123.5,396.4688134
123.75,396.455481784
124.0,396.442136764
124.25,396.428551596
124.5,396.416561669
124.75,396.40609149
125.0,396.397065481
125.25,396.391127418
125.5,396.386367545
125.75,396.381395529
126.0,396.376366356
126.25,396.371409655
126.5,396.366526731
126.75,396.363497469
127.0,396.362248787
127.25,396.362629713
127.5,396.36456541
127.75,396.367942766
128.0,396.371124836
128.25,396.37567308
128.5,396.382095722
128.75,396.392034651
129.0,396.405298585
129.25,396.421658119
129.5,396.440960159
129.75,396.463013497
130.0,396.487626952
130.25,396.514647514
130.5,396.545559087
130.75,396.580056555
131.0,396.617911044
131.25,396.658893708
131.5,396.702737567
131.75,396.749290077
132.0,396.800117314
132.25,396.853080865
132.5,396.907990076
132.75,396.964768746
133.0,397.021626772
133.25,397.078564134
133.5,397.135618981
133.75,397.192829472
134.0,397.250195638
134.25,397.307793811
134.5,397.365662186
134.75,397.423762673
135.0,397.482248022
135.25,397.541118377
135.5,397.598813232
135.75,397.655598825
136.0,397.709990593
136.25,397.76244566
136.5,397.811440194
136.75,397.858724034
137.0,397.901862855
137.25,397.939859681
137.5,397.973056975
137.75,398.003472426
138.0,398.031182181
138.25,398.057898944
138.5,398.08221444
138.75,398.104357456
139.0,398.12451867
139.25,398.141816812
139.5,398.156481392
139.75,398.168818197
140.0,398.178980324
140.25,398.187159001
140.5,398.193545435
140.75,398.198292677
141.0,398.201515619
141.25,398.203329139
141.5,398.203886251
141.75,398.203225517
142.0,398.203177849
142.25,398.202792759
142.5,398.202070004
142.75,398.201009385
143.0,398.199687038
143.25,398.198102834
143.5,398.196256671
143.75,398.194186619
144.0,398.191892618
144.25,398.189374621
144.5,398.186670744
144.75,398.183780958
145.0,398.180705243
145.25,398.177481726
145.5,398.174110392
145.75,398.172345943
146.0,398.172074008
146.25,398.173103903
146.5,398.175283079
146.75,398.179183369
147.0,398.187284
147.25,398.200157557
147.5,398.217422697
147.75,398.238621789
148.0,398.263449795
148.25,398.291601681
148.5,398.321855383
148.75,398.354058118
149.0,398.388057148
149.25,398.423623485
149.5,398.460642436
149.75,398.499917427
150.0,398.542936452
150.25,398.58775431
150.5,398.634103974
150.75,398.681681239
151.0,398.730371851
151.25,398.780099683
151.5,398.828386561
151.75,398.875347148
152.0,398.921096091
152.25,398.965633251
152.5,399.010520911
152.75,399.055797202
153.0,399.103025748
153.25,399.152092056
153.5,399.202767195
153.75,399.256651439
154.0,399.311878982
154.25,399.369359989
154.5,399.428903819
154.75,399.488873241
155.0,399.548091757
155.25,399.606706257
155.5,399.661776667
155.75,399.713608126
156.0,399.76406765
156.25,399.813268741
156.5,399.861177804
156.75,399.907794877
157.0,399.953272586
157.25,399.997610967
157.5,400.040771827
157.75,400.084198624
158.0,400.127815112
158.25,400.171545067
158.5,400.214274473
158.75,400.256041801
159.0,400.296885488
159.25,400.336843995
159.5,400.376071135
159.75,400.414529054
160.0,400.452180327
160.25,400.489395573
160.5,400.526137314
160.75,400.562233602
